0x00406660:0x0040668a, _start
0x00406690:0x004066c2, deregister_tm_clones
0x004066d0:0x0040670a, register_tm_clones
0x00406710:0x0040672c, __do_global_dtors_aux
0x00406730:0x00406756, frame_dummy
0x00406756:0x004067f5, _ZN12_GLOBAL__N_119__onstartup_func_42Ev
0x004067f5:0x00406894, _ZN12_GLOBAL__N_119__onstartup_func_43Ev
0x00406894:0x00406933, _ZN12_GLOBAL__N_119__onstartup_func_44Ev
0x00406933:0x004069d2, _ZN12_GLOBAL__N_119__onstartup_func_46Ev
0x004069d2:0x00406a0e, _ZL15__uniquename_48v
0x00406a0e:0x00406a8c, _ZN12_GLOBAL__N_119__onstartup_func_48Ev
0x00406a8c:0x00406b69, _ZN24cFileOutputScalarManagerC2Ev
0x00406b6a:0x00406c18, _ZN24cFileOutputScalarManagerD2Ev
0x00406c18:0x00406c3e, _ZN24cFileOutputScalarManagerD0Ev
0x00406c3e:0x00406d6b, _ZN24cFileOutputScalarManager8openFileEv
0x00406d6c:0x00406dad, _ZN24cFileOutputScalarManager9closeFileEv
0x00406dae:0x00406f1e, _ZN24cFileOutputScalarManager8startRunEv
0x00406f1e:0x00406f39, _ZN24cFileOutputScalarManager6endRunEv
0x00406f3a:0x004071af, _ZN24cFileOutputScalarManager4initEv
0x004071b0:0x00407532, _ZN24cFileOutputScalarManager30recordNumericIterationVariableEPKcS1_
0x00407532:0x00407c73, _ZN24cFileOutputScalarManager12recordScalarEP10cComponentPKcdP14opp_string_map
0x00407c74:0x004088a2, _ZN24cFileOutputScalarManager15recordStatisticEP10cComponentPKcP10cStatisticP14opp_string_map
0x004088a2:0x004088c0, _ZNK24cFileOutputScalarManager11getFileNameEv
0x004088c0:0x004088f2, _ZN24cFileOutputScalarManager5flushEv
0x004088f2:0x004089e7, _Z41__static_initialization_and_destruction_0ii
0x004089e7:0x004089fc, _GLOBAL__sub_I_CFGID_OUTPUT_SCALAR_FILE
0x004089fc:0x00408a56, _Z10opp_strdupPKc
0x00408a56:0x00408a6d, _ZN7cObjectC2Ev
0x00408a6e:0x00408a7d, _ZNK7cObject7getNameEv
0x00408a7e:0x00408aa3, _ZNK7cObject11getFullNameEv
0x00408aa4:0x00408ab3, _ZNK7cObject8getOwnerEv
0x00408ab4:0x00408ac3, _ZNK7cObject13isOwnedObjectEv
0x00408ac4:0x00408ada, _ZN10opp_stringC2Ev
0x00408ada:0x00408b06, _ZN10opp_stringC2ERKS_
0x00408b06:0x00408b30, _ZN10opp_stringD2Ev
0x00408b30:0x00408b54, _ZNK10opp_string5c_strEv
0x00408b54:0x00408b9e, _ZN10opp_stringaSEPKc
0x00408b9e:0x00408bb9, _ZNSt3mapI10opp_stringS0_St4lessIS0_ESaISt4pairIKS0_S0_EEED2Ev
0x00408bba:0x00408bd5, _ZN14opp_string_mapC2Ev
0x00408bd6:0x00408c25, _ZNK10cException3dupEv
0x00408c26:0x00408cfb, _ZN10cExceptionD2Ev
0x00408cfc:0x00408d22, _ZN10cExceptionD0Ev
0x00408d22:0x00408d33, _ZNK10cException12getErrorCodeEv
0x00408d34:0x00408d6a, _ZNK10cException4whatEv
0x00408d6a:0x00408d94, _ZN10cException10setMessageEPKc
0x00408d94:0x00408ee0, _ZN10cException14prependMessageEPKc
0x00408ee0:0x00408ef2, _ZNK10cException10hasContextEv
0x00408ef2:0x00408f10, _ZNK10cException19getContextClassNameEv
0x00408f10:0x00408f2e, _ZNK10cException18getContextFullPathEv
0x00408f2e:0x00408f3f, _ZNK10cException11getModuleIDEv
0x00408f40:0x00408f72, _ZN13cRuntimeErrorC2ERKS_
0x00408f72:0x00408fc1, _ZNK13cRuntimeError3dupEv
0x00408fc1:0x00408fce, _ZN11cSimulation14getActiveEnvirEv
0x00408fce:0x00408ff5, _ZN20cOutputScalarManagerC2Ev
0x00408ff6:0x00409031, _ZN20cOutputScalarManagerD2Ev
0x00409032:0x00409058, _ZN20cOutputScalarManagerD0Ev
0x00409058:0x00409073, _ZN14opp_string_mapD2Ev
0x00409074:0x004090f4, _ZN8sRunDataC2Ev
0x004090f4:0x00409248, _ZN24cFileOutputScalarManager19writeStatisticFieldEPKcd
0x00409248:0x004092c1, _ZN8sRunDataD2Ev
0x004092c2:0x004092dd, _ZNSt3mapI10opp_stringS0_St4lessIS0_ESaISt4pairIKS0_S0_EEEC2Ev
0x004092de:0x004092f9, _ZNSt8_Rb_treeI10opp_stringSt4pairIKS0_S0_ESt10_Select1stIS3_ESt4lessIS0_ESaIS3_EE13_Rb_tree_implIS7_Lb0EED2Ev
